Model,Framework,Scenario,Problem,Runs,Successes
deepseek-r1-distill-qwen-32b,react,blogging,trackUniqueVisitorsPerPost,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,addArticle,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,agentNotification,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,agentPerformanceTracking,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,agentTracking,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,archiveArticle,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,autoResponseSending,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,autoResponseTemplates,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,autoResponseTracking,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,categorizeArticles,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,customNotificationRules,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,customNotificationTracking,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,customReportCreation,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,customReportSharing,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,deleteArticle,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,editArticle,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,emailNotifications,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,fileAttachments,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,inAppNotifications,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,internalNotes,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,notificationDeliveryTracking,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,notificationPreferences,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,rateArticles,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,reportExport,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,responseHistory,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,responseTimeAnalysis,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,restoreArchivedArticle,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,searchArticles,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,slaBreachNotification,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,slaComplianceTracking,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,slaPerformanceReporting,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,smsNotifications,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,suggestArticles,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketAssignment,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketCategorization,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketComments,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,ticketEscalation,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketListDisplay,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketPrioritization,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketReassignment,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketResolutionRate,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketSorting,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,ticketStatusChange,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketStatusFilter,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketStatusNotification,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,ticketSubmission,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,ticketVolume,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,trackArticleViews,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,uniqueTicketId,1,0
deepseek-r1-distill-qwen-32b,react,customersupport,userReply,1,1
deepseek-r1-distill-qwen-32b,react,customersupport,userResponseNotification,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,addProductReview,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,addToCart,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,applyDiscountCode,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,applyLoyaltyPoints,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,approveOrDisapproveReviews,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,calculateCartSubtotal,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,calculateShippingCost,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,calculateTaxes,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,calculateTotalCost,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,calculateTotalWithDiscount,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,deleteProductReview,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,displayAverageRating,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,displayProductDetails,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,displayRelatedProducts,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,displayStockStatus,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,displayTotalReviews,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,filterByBrand,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,filterByCategory,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,filterByPriceRange,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,filterReviewsByRating,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,flagInappropriateReviews,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,generateInvoice,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,generateOrderConfirmationNumber,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,handlePaymentFailures,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,paginateProductListings,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,processBankTransferPayment,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,processCreditCardPayment,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,processPayment,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,processPayPalPayment,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,refundPayment,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,removeFromCart,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,saveCartState,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,saveOrderDetails,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,saveTransactionDetails,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,searchByKeyword,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,sendOrderConfirmationEmail,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,sortByPriceAsc,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,sortByRatingHigh,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,sortReviewsByDate,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,sortReviewsByHelpfulness,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,updateCartQuantity,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,updateProductReview,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,updateProductStock,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,validateBillingAddress,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,validateCreditCardNumber,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,validateCVV,1,0
deepseek-r1-distill-qwen-32b,react,ecommerce,validateExpirationDate,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,validatePaymentInformation,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,validateShippingAddress,1,1
deepseek-r1-distill-qwen-32b,react,ecommerce,verifyPaymentConfirmation,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,attendeeDetailUpdate,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,attendeeEmail,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,attendeeName,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,attendeePhoneNumber,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,confirmationEmail,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,dietaryRestrictions,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,duplicateRegistrations,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,eventAccessibilityOptions,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,eventAnalytics,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,eventArchiving,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,eventCancellation,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,eventDuplication,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,eventNotifications,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,eventSearch,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,eventUpdates,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,feedbackForms,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,groupRegistrations,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,registrationDeadline,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,specialRequests,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,sponsorDisplay,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateAgendaItemCategorization,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateAgendaItemDescription,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateAgendaItemTiming,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateAgendaItemTitle,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateAgendaUpdates,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateCalendarExport,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateConcurrentSessions,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventCategory,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventDescription,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventEndDate,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventImageUpload,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventLocation,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventStartDate,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventTags,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventTitle,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateEventType,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateMaximumAttendees,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateScheduledBreaks,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateSessionReminders,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateSoldOutTickets,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateSpeakerAssignment,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketDescription,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketDiscounts,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketDuplication,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketPrice,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketQuantity,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketRefunds,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketSalesEndDate,1,1
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketSalesStartDate,1,0
deepseek-r1-distill-qwen-32b,react,eventmanagement,validateTicketType,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,awardBadgesForMilestones,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,calculateCyclingSpeed,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,calculateDailyCalorieIntake,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,calculateRunningPace,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,caloriesBurned,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,categorizeActivity,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,compareCalorieIntakeToGoal,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,compareProgressWithFriends,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,connectWearableDevice,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,createActivity,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,customWorkoutPlans,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,dailyGoalAchievementNotification,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,deleteActivity,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,deleteDailyGoal,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,detailedStatistics,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,editActivity,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,editDailyGoal,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,evaluateCustomWorkoutPlans,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,exportDataToCsv,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,historicalData,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,importDataFromCsv,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,joinFitnessChallenges,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,logMeals,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,logMood,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,logOutdoorActivity,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,logSleepHours,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,logStrengthTraining,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,logWaterIntake,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,logWeight,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,logYogaSession,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,monthlySummary,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,predictFutureAchievements,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,provideSuggestionsForGoals,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,provideWeatherUpdates,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,setCalorieIntakeGoal,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,setDailyGoal,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,setTargetHeartRateZone,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,setWeightGoal,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,summarizeStrengthTrainingProgress,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,syncDataFromWearable,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,totalDistanceCovered,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,totalYogaDuration,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,trackMoodChanges,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,trackProgressInChallenges,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,trackRouteUsingGps,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,trackWaterIntake,1,0
deepseek-r1-distill-qwen-32b,react,fitnesstracking,trackWorkoutIntensity,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,viewProgress,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,weeklyAverageSleep,1,1
deepseek-r1-distill-qwen-32b,react,fitnesstracking,workoutReminder,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,addNewProductToCatalog,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,addNewSupplier,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,alertOnSupplierContractExpiration,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,analyzeInventoryTurnover,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,applyDiscountsOnOrders,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,deleteProductFromCatalog,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,deleteSupplier,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,editProductDetails,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,editSupplierDetails,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,filterProductsByCategory,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,filterProductsBySupplier,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,generateInvoiceForSalesOrder,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,generatePurchaseOrderReceipt,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,generateSupplierPaymentHistory,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,generateSupplierPerformanceReport,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,handleBackorders,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,handleReturns,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,inventoryPerformanceReport,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,linkProductToSupplier,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,manageMultipleWarehouses,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,manageOrderCancellations,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,manageStockTransfers,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,manageSupplierContacts,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,monitorStockExpirationDates,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,monitorStockLevels,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,processPurchaseOrder,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,processSalesOrder,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,profitMarginReport,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,purchaseReport,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,rateSupplierPerformance,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,receiveAutomatedReorderAlerts,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,reorderReport,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,salesReport,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,searchProductByName,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,searchProductBySKU,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,setReorderLevel,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,setStockThresholds,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,sortProductsByName,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,sortProductsByStockLevel,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,stockLevelReport,1,0
deepseek-r1-distill-qwen-32b,react,inventorymanagement,totalInventoryValue,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,totalPurchaseValue,1,1
deepseek-r1-distill-qwen-32b,react,inventorymanagement,totalSalesValue,1,0
