id,class
357436,medium
276479,medium
208499,low
210697,medium
497587,medium
414634,low
269666,low
223608,medium
505238,low
262102,low
201913,medium
122010,medium
225181,low
175646,low
171111,medium
252259,medium
125110,medium
353176,medium
53793,medium
332116,medium
197820,medium
13885,medium
243890,medium
134200,medium
252348,medium
6573,medium
108758,medium
139314,low
51692,medium
375679,medium
455544,low
453430,medium
229931,low
121524,medium
466955,medium
310169,medium
57880,medium
82772,medium
505818,low
61644,low
464039,medium
493807,medium
210259,low
281918,medium
197163,medium
253462,medium
150484,medium
288457,medium
171605,low
67736,low
433853,medium
230415,medium
467224,medium
447074,low
205016,low
499056,medium
419484,medium
41097,medium
324016,medium
208897,medium
361570,low
65734,medium
332997,medium
472615,medium
311184,low
330455,medium
130175,medium
71866,medium
398005,low
256639,medium
152660,low
21468,medium
152843,medium
460475,medium
222366,medium
128336,medium
266709,low
274290,medium
272285,medium
495467,medium
438022,medium
451191,low
465695,low
353310,medium
359444,medium
503032,medium
200689,medium
301419,low
172112,medium
32043,low
31624,medium
498014,medium
277179,medium
196076,medium
23455,low
200223,low
345206,medium
12886,medium
216212,medium
245147,medium
9479,medium
318485,medium
479693,low
92779,medium
502902,low
314215,medium
355195,medium
354287,low
303201,medium
509948,low
312473,low
111515,medium
484986,medium
107117,medium
314773,low
247765,medium
239564,medium
153952,medium
464675,low
374301,low
25012,medium
30732,low
322209,medium
374832,low
259981,medium
207127,medium
307829,medium
429027,medium
265722,medium
350801,medium
329318,medium
313421,low
384937,medium
409891,medium
62642,medium
106678,medium
80045,medium
345518,medium
68639,medium
513308,medium
161349,medium
500677,medium
375122,low
198441,medium
246866,medium
139008,medium
25758,low
163293,medium
428770,medium
350570,medium
89555,medium
457860,low
60763,low
451194,medium
82655,medium
451485,low
130428,medium
7433,medium
231744,medium
312694,medium
172418,low
112869,medium
233590,medium
14647,low
118258,low
69849,low
3618,medium
161024,medium
483662,medium
445254,low
213641,medium
187414,medium
283870,low
368812,low
91750,low
283011,medium
133357,medium
371099,low
43851,medium
348654,low
60304,low
244284,medium
255496,medium
446578,low
249372,medium
273107,medium
381778,medium
264906,low
196494,medium
1731,medium
365538,medium
154749,low
323204,medium
110399,medium
330962,medium
298770,medium
304109,medium
74945,medium
500436,medium
444210,medium
201691,low
209432,medium
416613,low
358434,medium
75849,low
232907,low
514606,low
228390,medium
210426,medium
472545,medium
502451,low
362814,low
381535,medium
42388,low
375459,medium
458084,medium
307934,medium
282364,low
82229,low
392775,low
492282,high
213906,medium
266490,medium
141193,medium
357183,medium
296340,medium
419510,medium
102824,medium
92854,medium
393621,medium
201636,low
174554,low
352558,low
483134,low
22373,medium
260120,medium
444462,medium
377714,medium
432556,medium
146339,medium
138983,medium
317694,medium
73297,medium
346373,medium
172209,low
16393,medium
205519,medium
147802,medium
288673,low
81269,medium
254973,medium
383404,low
398193,low
320116,low
69217,low
231564,low
454349,medium
348205,medium
206273,medium
36734,low
508854,medium
86860,medium
75431,medium
137797,medium
208220,low
348542,medium
435095,medium
513647,low
108184,medium
187429,medium
6940,low
162323,medium
95437,high
425834,low
219809,medium
116111,medium
297763,medium
172116,medium
190482,medium
384201,medium
400818,medium
453568,low
12498,medium
179388,medium
426116,medium
333491,medium
61667,medium
12735,medium
340747,medium
7395,medium
77602,medium
319914,medium
48584,medium
490091,low
367113,low
66239,medium
469196,low
360236,medium
332327,medium
171645,low
192187,low
413592,medium
78462,low
512672,low
162056,medium
383897,medium
149173,medium
24938,low
359481,medium
462774,medium
50549,high
412752,low
230084,low
32568,medium
166741,medium
484867,low
462348,low
275203,medium
372549,medium
93145,medium
324049,low
359377,medium
298117,medium
438807,low
32617,low
104112,medium
147536,medium
55079,medium
218986,medium
394925,low
204295,medium
36765,medium
163847,medium
512342,medium
205713,medium
418782,medium
302713,medium
463333,medium
81450,low
510960,low
268628,medium
173967,low
130433,low
466079,medium
251620,medium
283949,low
305389,medium
145043,medium
273625,medium
410122,medium
176255,medium
238926,medium
513588,medium
108133,medium
234014,medium
292122,medium
107931,low
5928,low
134609,medium
395998,medium
415473,medium
508826,medium
260092,medium
249189,low
105303,medium
160241,medium
462976,medium
136632,medium
242100,medium
58751,low
142638,medium
515790,medium
160727,medium
20359,medium
252960,low
226565,medium
113033,low
460863,medium
248265,medium
502929,medium
315641,medium
93797,medium
61815,medium
81218,medium
377809,medium
26901,medium
310271,medium
394332,medium
392935,medium
153566,medium
362947,medium
454735,medium
401512,medium
46445,medium
463577,medium
288335,medium
417921,medium
200528,medium
85786,low
392760,medium
115696,medium
516494,medium
208562,low
211032,medium
393244,low
389930,low
112501,low
312464,low
503070,low
459026,low
385196,low
344732,low
19409,low
285021,medium
340678,medium
486231,medium
407452,medium
177528,medium
11768,medium
483412,low
479234,medium
437525,medium
196922,low
294776,medium
291481,medium
143351,low
102901,medium
247832,medium
325687,low
290083,high
16626,medium
315354,medium
320027,medium
418270,low
146705,medium
246177,medium
466963,medium
455197,low
233848,medium
473232,low
460617,medium
303743,medium
376971,medium
194879,medium
448740,medium
353083,low
178291,medium
469073,medium
149891,medium
397765,low
52923,low
177035,medium
203447,medium
305267,low
415751,medium
271897,low
362872,medium
336640,medium
266467,medium
128477,medium
91689,medium
407053,medium
462508,low
240826,low
118988,medium
300125,medium
158387,medium
134236,low
137788,low
137783,medium
10669,medium
393683,low
60553,medium
137808,low
98438,medium
2543,medium
95499,medium
9869,medium
18144,low
360213,medium
517374,low
127485,medium
200518,low
395992,low
216323,medium
462846,medium
262083,medium
232771,medium
260021,medium
189980,low
279207,low
34712,low
194163,medium
48130,low
256415,medium
46971,medium
411226,low
343800,medium
476702,low
170894,medium
407032,low
233468,medium
133106,low
510236,medium
296574,low
384497,low
147844,medium
141666,medium
171767,low
359988,medium
299898,low
137272,medium
341237,medium
46528,low
244266,low
13908,medium
275865,medium
8937,medium
3407,medium
483446,medium
330572,low
456220,medium
492960,low
79898,medium
66548,low
41776,medium
512780,medium
497031,medium
302874,low
126359,medium
431755,low
463369,medium
75039,medium
70308,low
29538,medium
263730,low
109324,medium
310916,medium
367734,low
172872,medium
425732,medium
265825,low
402217,low
429180,medium
228113,low
304799,medium
392181,medium
99615,low
239227,low
245688,medium
187103,medium
511898,low
152486,low
361023,medium
183766,medium
242724,medium
93334,low
284143,low
479859,medium
333041,low
342328,medium
271463,medium
277913,medium
290854,medium
378058,medium
210619,medium
8813,medium
455201,low
275430,low
8634,medium
489624,medium
169414,medium
144113,medium
20792,low
18017,low
291942,medium
372418,medium
97161,low
325212,high
24031,low
340713,medium
254382,medium
90975,medium
402724,medium
473277,medium
323364,medium
272722,high
242261,medium
328888,medium
186344,medium
238376,medium
333522,medium
165498,low
131704,medium
378350,medium
74626,medium
246028,medium
481998,medium
482819,medium
92456,medium
158545,medium
368917,low
452466,medium
321448,low
134098,medium
416722,low
413917,medium
491268,medium
512881,low
473225,low
103660,medium
349218,medium
10766,medium
69606,medium
202932,medium
406463,low
239093,medium
420379,medium
296678,medium
326702,low
253640,medium
413613,medium
417724,medium
230510,low
447499,medium
268142,low
237667,medium
499181,low
347918,low
110855,medium
212152,low
177756,medium
275166,low
246816,medium
163242,low
304140,medium
32581,medium
26366,medium
275266,medium
341588,medium
45123,medium
388315,low
48312,medium
66429,low
517125,medium
350578,medium
420761,medium
221210,medium
511756,medium
404275,medium
286893,medium
63098,low
403104,medium
459823,medium
105728,medium
219099,medium
158256,medium
28125,low
89677,low
406787,medium
57485,low
168061,medium
128662,low
107944,low
63706,low
431405,low
327277,medium
362218,medium
227154,medium
404678,medium
412961,low
383557,medium
27042,medium
135488,medium
206440,medium
219412,medium
23213,medium
88971,medium
94889,low
33808,medium
139174,medium
428175,low
59640,low
508310,low
376134,medium
229418,medium
320365,medium
274585,medium
152942,medium
214430,low
427687,medium
56286,medium
189294,medium
29395,low
466252,low
26488,low
274565,low
349689,medium
267702,low
387462,medium
368665,low
26548,medium
434096,medium
250127,medium
481373,medium
360005,medium
143963,medium
425764,medium
165884,medium
314035,low
452739,medium
229062,medium
361629,medium
221632,medium
450085,medium
292616,medium
466919,medium
101258,medium
484344,medium
220836,medium
64842,low
322875,low
254167,medium
287670,low
246666,medium
35881,medium
470567,medium
408609,medium
289927,low
339639,medium
69242,low
305906,medium
416112,low
19968,low
253866,medium
449728,medium
78987,medium
51708,medium
273674,medium
195204,low
250741,medium
97120,medium
94027,low
471970,medium
4686,medium
360929,medium
445183,medium
104497,medium
321676,high
258647,medium
444574,medium
32904,medium
499261,low
24026,medium
392453,medium
76869,medium
432714,medium
422433,medium
249190,medium
186587,medium
414131,medium
275493,medium
171056,medium
479897,low
474482,medium
289039,low
319735,low
74519,low
277925,medium
129292,medium
213711,low
84835,medium
22106,medium
150492,high
270432,medium
393225,medium
418391,medium
7154,medium
44094,high
93147,low
89505,low
324369,medium
371107,medium
467024,medium
242132,medium
345617,medium
80728,medium
74964,medium
259138,medium
219892,medium
325120,low
286061,medium
9558,low
330311,medium
359058,medium
516812,medium
492086,medium
96886,medium
420617,medium
474479,low
422240,low
473161,medium
130917,medium
141349,low
503833,medium
216337,medium
168249,low
26674,medium
460943,low
366352,medium
179422,medium
463588,low
359342,low
494427,low
429152,medium
137856,medium
450797,medium
75233,low
213963,medium
426653,medium
373844,medium
150416,medium
241927,medium
53556,low
420238,medium
415233,medium
393742,low
335748,low
388479,medium
283045,low
313820,low
245896,low
151897,low
252973,low
64882,medium
412872,medium
131472,low
488971,medium
185257,medium
403468,medium
15726,medium
139688,low
217165,medium
122028,medium
68113,medium
109666,low
295928,medium
171114,medium
415894,medium
23538,low
117377,medium
182654,medium
231856,medium
313437,medium
365507,low
472305,medium
180227,low
198056,low
474091,low
385203,low
388996,low
56504,low
236505,medium
484129,medium
21587,medium
356605,low
212484,low
473219,medium
451891,medium
23667,medium
430699,medium
83169,low
167355,low
508428,medium
244649,medium
405840,medium
118865,low
87213,medium
74708,medium
19446,medium
307048,medium
427359,high
381081,medium
479464,medium
206190,medium
479303,medium
172824,medium
496201,medium
475199,medium
132813,medium
334075,medium
163828,low
424826,low
376798,medium
447739,low
450874,medium
491332,low
61492,low
1295,medium
241676,medium
362715,medium
288991,medium
71087,medium
227091,medium
146544,medium
249228,medium
317189,medium
384195,medium
432480,medium
99799,medium
363479,medium
291165,low
462604,low
249034,low
329809,low
18742,medium
461597,medium
148695,medium
150202,medium
469405,medium
206887,medium
416952,medium
386351,medium
259651,medium
80597,medium
48856,medium
309239,low
4614,medium
147073,medium
38281,medium
359357,medium
214841,medium
471841,low
352074,medium
279706,medium
14134,medium
222113,medium
105080,low
190037,medium
269176,medium
119649,medium
249777,medium
71272,medium
44698,medium
461694,medium
49590,low
42204,medium
2130,medium
475594,medium
187141,low
434752,medium
117000,low
349327,medium
107306,medium
71417,medium
295177,medium
497253,medium
140580,medium
335761,medium
268145,medium
452611,medium
507791,medium
480217,medium
6238,medium
499473,medium
236682,low
200857,medium
155618,medium
106613,medium
31409,low
479755,medium
487605,low
433176,medium
33861,low
217198,medium
66309,medium
135317,medium
157253,medium
298126,medium
23713,medium
157933,low
258949,medium
516116,low
472015,low
250974,medium
75916,medium
207813,medium
363785,medium
121773,medium
436648,low
336810,medium
36910,low
501406,medium
10182,medium
37447,medium
440713,medium
105398,low
112779,medium
506290,medium
141805,medium
298235,medium
495,medium
284660,medium
416486,medium
380473,medium
211259,low
23589,medium
218757,medium
15444,low
504465,low
269363,medium
306702,medium
253653,low
236082,low
25857,low
432625,medium
1768,medium
167203,medium
418877,medium
442570,medium
425961,medium
239596,low
37476,low
237581,low
9530,medium
94942,medium
417560,medium
245884,low
41272,medium
494872,medium
164875,medium
196934,medium
269743,low
321233,medium
34238,medium
112593,medium
313641,medium
204336,medium
3520,high
276160,low
4724,medium
